EVENT_ID,time,lat,lon,dep,mag
11011395, 17960.039809837963, 71.7325, -12.0923, 10000.0, 4.5
11009812, 17955.524474189813, 56.6498, -34.486, 10000.0, 4.5
11009733, 17955.32166585648, 67.9471, -18.9396, 10000.0, 4.4
11009732, 17955.317661111112, 67.9323, -18.8327, 10000.0, 4.4
11012638, 17955.012071759258, 68.0414, -18.5438, 10000.0, 4.3
11014178, 17954.996057407407, 67.7321, -18.9784, 10000.0, 4.2
11012645, 17954.994732754632, 67.934, -18.774, 10000.0, 4.3
11008438, 17951.634526388887, 71.8899, -1.2203, 10000.0, 4.5
11008432, 17951.59592986111, 71.734, -1.0802, 10000.0, 4.2
11008402, 17951.500460416668, 71.7684, -1.1966, 10000.0, 4.3
11008316, 17950.891683796297, 64.6367, -17.5689, 10000.0, 4.5
11009558, 17935.73002175926, 71.3418, -3.0116, 10000.0, 4.2
11013164, 17935.68773125, 71.5625, -3.0759, 10000.0, 4.6
